"Titre de tracé : expe_inrae5"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 20254790, SEN S/N: 20254790)","Intensité, Lux (LGR S/N: 20254790, SEN S/N: 20254790)","Pile défectueuse (LGR S/N: 20254790)","Hôte connecté (LGR S/N: 20254790)","Arrêté (LGR S/N: 20254790)","Fin de fichier (LGR S/N: 20254790)"
2799,11/02/24 11:00:00 AM,23.581,0.0,,,,
2800,11/02/24 12:00:00 PM,23.388,7577.8,,,,
2801,11/02/24 01:00:00 PM,22.717,0.0,,,,
2802,11/02/24 02:00:00 PM,21.855,0.0,,,,
2803,11/02/24 03:00:00 PM,20.996,0.0,,,,
2804,11/02/24 04:00:00 PM,20.138,7577.8,,,,
2805,11/02/24 05:00:00 PM,19.472,0.0,,,,
2806,11/02/24 06:00:00 PM,18.711,0.0,,,,
2807,11/02/24 07:00:00 PM,18.236,0.0,,,,
2808,11/02/24 08:00:00 PM,17.094,538.2,,,,
2809,11/02/24 09:00:00 PM,15.664,0.0,,,,
2810,11/02/24 10:00:00 PM,14.134,0.0,,,,
2811,11/02/24 11:00:00 PM,12.304,0.0,,,,
2812,11/03/24 12:00:00 AM,12.110,0.0,,,,
2813,11/03/24 01:00:00 AM,12.497,0.0,,,,
2814,11/03/24 02:00:00 AM,12.883,0.0,,,,
2815,11/03/24 03:00:00 AM,13.365,10.8,,,,
2816,11/03/24 04:00:00 AM,14.134,0.0,,,,
2817,11/03/24 05:00:00 AM,15.378,0.0,,,,
2818,11/03/24 06:00:00 AM,16.808,0.0,,,,
2819,11/03/24 07:00:00 AM,18.331,8266.7,,,,
2820,11/03/24 08:00:00 AM,19.853,0.0,,,,
2821,11/03/24 09:00:00 AM,21.378,7577.8,,,,
2822,11/03/24 10:00:00 AM,22.717,7577.8,,,,
2823,11/03/24 11:00:00 AM,23.869,7577.8,,,,
2824,11/03/24 12:00:00 PM,23.773,7577.8,,,,
2825,11/03/24 01:00:00 PM,23.004,8266.7,,,,
2826,11/03/24 02:00:00 PM,22.046,7577.8,,,,
2827,11/03/24 03:00:00 PM,21.091,0.0,,,,
2828,11/03/24 04:00:00 PM,20.329,0.0,,,,
2829,11/03/24 05:00:00 PM,19.567,0.0,,,,
2830,11/03/24 06:00:00 PM,18.901,0.0,,,,
2831,11/03/24 07:00:00 PM,18.331,0.0,,,,
2832,11/03/24 08:00:00 PM,17.189,0.0,,,,
2833,11/03/24 09:00:00 PM,15.760,0.0,,,,
2834,11/03/24 10:00:00 PM,14.230,0.0,,,,
2835,11/03/24 11:00:00 PM,12.304,0.0,,,,
2836,11/04/24 12:00:00 AM,12.110,0.0,,,,
2837,11/04/24 01:00:00 AM,12.497,0.0,,,,
2838,11/04/24 02:00:00 AM,12.980,0.0,,,,
2839,11/04/24 03:00:00 AM,13.365,0.0,,,,
2840,11/04/24 04:00:00 AM,14.230,0.0,,,,
2841,11/04/24 05:00:00 AM,15.473,0.0,,,,
2842,11/04/24 06:00:00 AM,16.903,0.0,,,,
2843,11/04/24 07:00:00 AM,18.426,0.0,,,,
2844,11/04/24 08:00:00 AM,19.948,7577.8,,,,
2845,11/04/24 09:00:00 AM,21.378,7577.8,,,,
2846,11/04/24 10:00:00 AM,22.717,7577.8,,,,
2847,11/04/24 11:00:00 AM,23.869,1463.9,,,,
2848,11/04/24 12:00:00 PM,23.773,7577.8,,,,
2849,11/04/24 01:00:00 PM,23.004,0.0,,,,
2850,11/04/24 02:00:00 PM,21.951,7577.8,,,,
2851,11/04/24 03:00:00 PM,21.091,0.0,,,,
2852,11/04/24 04:00:00 PM,20.329,107.6,,,,
2853,11/04/24 05:00:00 PM,19.567,0.0,,,,
2854,11/04/24 06:00:00 PM,18.901,0.0,,,,
2855,11/04/24 07:00:00 PM,18.426,0.0,,,,
2856,11/04/24 08:00:00 PM,17.284,0.0,,,,
2857,11/04/24 09:00:00 PM,15.760,0.0,,,,
2858,11/04/24 10:00:00 PM,14.134,0.0,,,,
2859,11/04/24 11:00:00 PM,12.401,0.0,,,,
2860,11/05/24 12:00:00 AM,12.110,0.0,,,,
2861,11/05/24 01:00:00 AM,12.497,0.0,,,,
2862,11/05/24 02:00:00 AM,12.980,0.0,,,,
2863,11/05/24 03:00:00 AM,13.461,0.0,,,,
2864,11/05/24 04:00:00 AM,14.230,0.0,,,,
2865,11/05/24 05:00:00 AM,15.569,10.8,,,,
2866,11/05/24 06:00:00 AM,16.999,0.0,,,,
2867,11/05/24 07:00:00 AM,18.521,0.0,,,,
2868,11/05/24 08:00:00 AM,20.043,7577.8,,,,
2869,11/05/24 09:00:00 AM,21.569,7577.8,,,,
2870,11/05/24 10:00:00 AM,22.908,236.8,,,,
2871,11/05/24 11:00:00 AM,24.158,7577.8,,,,
2872,11/05/24 12:00:00 PM,23.966,0.0,,,,
2873,11/05/24 01:00:00 PM,23.196,7577.8,,,,
2874,11/05/24 02:00:00 PM,22.333,7577.8,,,,
2875,11/05/24 03:00:00 PM,21.378,0.0,,,,
2876,11/05/24 04:00:00 PM,20.424,0.0,,,,
2877,11/05/24 05:00:00 PM,19.662,0.0,,,,
2878,11/05/24 06:00:00 PM,18.996,0.0,,,,
2879,11/05/24 07:00:00 PM,18.426,0.0,,,,
2880,11/05/24 08:00:00 PM,17.284,0.0,,,,
2881,11/05/24 09:00:00 PM,15.760,0.0,,,,
2882,11/05/24 10:00:00 PM,14.230,0.0,,,,
2883,11/05/24 11:00:00 PM,12.594,0.0,,,,
2884,11/06/24 12:00:00 AM,12.110,0.0,,,,
2885,11/06/24 01:00:00 AM,12.497,0.0,,,,
2886,11/06/24 02:00:00 AM,13.076,0.0,,,,
2887,11/06/24 03:00:00 AM,13.558,0.0,,,,
2888,11/06/24 04:00:00 AM,14.325,0.0,,,,
2889,11/06/24 05:00:00 AM,15.569,0.0,,,,
2890,11/06/24 06:00:00 AM,17.094,0.0,,,,
2891,11/06/24 07:00:00 AM,18.045,0.0,,,,
2892,11/06/24 08:00:00 AM,19.758,8266.7,,,,
2893,11/06/24 09:00:00 AM,21.473,0.0,,,,
2894,11/06/24 10:00:00 AM,23.004,10.8,,,,
2895,11/06/24 11:00:00 AM,24.255,7577.8,,,,
2896,11/06/24 12:00:00 PM,24.255,8266.7,,,,
2897,11/06/24 01:00:00 PM,23.292,8266.7,,,,
2898,11/06/24 02:00:00 PM,22.525,0.0,,,,
2899,11/06/24 03:00:00 PM,21.760,8266.7,,,,
2900,11/06/24 04:00:00 PM,20.901,0.0,,,,
2901,11/06/24 05:00:00 PM,19.948,0.0,,,,
2902,11/06/24 06:00:00 PM,19.187,0.0,,,,
2903,11/06/24 07:00:00 PM,18.616,0.0,,,,
2904,11/06/24 08:00:00 PM,17.570,0.0,,,,
2905,11/06/24 09:00:00 PM,16.237,0.0,,,,
2906,11/06/24 10:00:00 PM,14.804,10.8,,,,
2907,11/06/24 11:00:00 PM,12.980,0.0,,,,
2908,11/07/24 12:00:00 AM,12.401,0.0,,,,
2909,11/07/24 01:00:00 AM,12.787,0.0,,,,
2910,11/07/24 02:00:00 AM,13.173,0.0,,,,
2911,11/07/24 03:00:00 AM,13.750,0.0,,,,
2912,11/07/24 04:00:00 AM,14.421,21.5,,,,
2913,11/07/24 05:00:00 AM,15.664,0.0,,,,
2914,11/07/24 06:00:00 AM,17.284,0.0,,,,
2915,11/07/24 07:00:00 AM,18.806,8266.7,,,,
2916,11/07/24 08:00:00 AM,20.234,0.0,,,,
2917,11/07/24 09:00:00 AM,21.664,8266.7,,,,
2918,11/07/24 10:00:00 AM,22.908,7577.8,,,,
2919,11/07/24 11:00:00 AM,24.062,0.0,,,,
2920,11/07/24 12:00:00 PM,23.869,8266.7,,,,
2921,11/07/24 01:00:00 PM,23.388,0.0,,,,
2922,11/07/24 02:00:00 PM,22.621,0.0,,,,
2923,11/07/24 03:00:00 PM,21.760,8266.7,,,,
2924,11/07/24 04:00:00 PM,20.615,8266.7,,,,
2925,11/07/24 05:00:00 PM,19.662,0.0,,,,
2926,11/07/24 06:00:00 PM,18.996,0.0,,,,
2927,11/07/24 07:00:00 PM,18.426,0.0,,,,
2928,11/07/24 08:00:00 PM,17.284,0.0,,,,
2929,11/07/24 09:00:00 PM,15.760,0.0,,,,
2930,11/07/24 10:00:00 PM,14.517,0.0,,,,
2931,11/07/24 11:00:00 PM,12.787,0.0,,,,
2932,11/08/24 12:00:00 AM,12.304,0.0,,,,
2933,11/08/24 01:00:00 AM,12.690,0.0,,,,
2934,11/08/24 02:00:00 AM,13.173,0.0,,,,
2935,11/08/24 03:00:00 AM,13.654,0.0,,,,
2936,11/08/24 04:00:00 AM,14.325,0.0,,,,
2937,11/08/24 05:00:00 AM,15.664,0.0,,,,
2938,11/08/24 06:00:00 AM,17.094,0.0,,,,
2939,11/08/24 07:00:00 AM,18.616,0.0,,,,
2940,11/08/24 08:00:00 AM,20.234,7577.8,,,,
2941,11/08/24 09:00:00 AM,21.473,7577.8,,,,
2942,11/08/24 10:00:00 AM,22.717,7577.8,,,,
2943,11/08/24 11:00:00 AM,23.773,7577.8,,,,
2944,11/08/24 12:00:00 PM,23.677,7577.8,,,,
2945,11/08/24 01:00:00 PM,22.812,8266.7,,,,
2946,11/08/24 02:00:00 PM,22.046,7577.8,,,,
2947,11/08/24 03:00:00 PM,21.187,0.0,,,,
2948,11/08/24 04:00:00 PM,20.329,0.0,,,,
2949,11/08/24 05:00:00 PM,19.472,0.0,,,,
2950,11/08/24 06:00:00 PM,18.806,0.0,,,,
2951,11/08/24 07:00:00 PM,18.331,0.0,,,,
2952,11/08/24 08:00:00 PM,17.189,0.0,,,,
2953,11/08/24 09:00:00 PM,15.951,0.0,,,,
2954,11/08/24 10:00:00 PM,14.517,0.0,,,,
2955,11/08/24 11:00:00 PM,12.787,0.0,,,,
2956,11/09/24 12:00:00 AM,12.304,0.0,,,,
2957,11/09/24 01:00:00 AM,12.594,0.0,,,,
2958,11/09/24 02:00:00 AM,13.076,4822.3,,,,
2959,11/09/24 03:00:00 AM,13.558,0.0,,,,
2960,11/09/24 04:00:00 AM,14.230,0.0,,,,
2961,11/09/24 05:00:00 AM,15.473,0.0,,,,
2962,11/09/24 06:00:00 AM,16.903,0.0,,,,
2963,11/09/24 07:00:00 AM,18.426,0.0,,,,
2964,11/09/24 08:00:00 AM,20.043,0.0,,,,
2965,11/09/24 09:00:00 AM,21.282,7577.8,,,,
2966,11/09/24 10:00:00 AM,22.525,7577.8,,,,
2967,11/09/24 11:00:00 AM,23.581,7577.8,,,,
2968,11/09/24 12:00:00 PM,23.388,8266.7,,,,
2969,11/09/24 01:00:00 PM,22.717,7577.8,,,,
2970,11/09/24 02:00:00 PM,21.855,8266.7,,,,
2971,11/09/24 03:00:00 PM,20.996,0.0,,,,
2972,11/09/24 04:00:00 PM,20.138,0.0,,,,
2973,11/09/24 05:00:00 PM,19.377,0.0,,,,
2974,11/09/24 06:00:00 PM,18.711,0.0,,,,
2975,11/09/24 07:00:00 PM,18.236,0.0,,,,
2976,11/09/24 08:00:00 PM,17.094,0.0,,,,
2977,11/09/24 09:00:00 PM,15.855,0.0,,,,
2978,11/09/24 10:00:00 PM,14.421,0.0,,,,
2979,11/09/24 11:00:00 PM,12.690,0.0,,,,
2980,11/10/24 12:00:00 AM,12.207,0.0,,,,
2981,11/10/24 01:00:00 AM,12.497,0.0,,,,
2982,11/10/24 02:00:00 AM,12.980,0.0,,,,
2983,11/10/24 03:00:00 AM,13.461,0.0,,,,
2984,11/10/24 04:00:00 AM,14.230,0.0,,,,
2985,11/10/24 05:00:00 AM,15.473,0.0,,,,
2986,11/10/24 06:00:00 AM,16.903,0.0,,,,
2987,11/10/24 07:00:00 AM,18.426,0.0,,,,
2988,11/10/24 08:00:00 AM,19.853,8266.7,,,,
2989,11/10/24 09:00:00 AM,21.187,0.0,,,,
2990,11/10/24 10:00:00 AM,22.429,0.0,,,,
2991,11/10/24 11:00:00 AM,23.581,8266.7,,,,
2992,11/10/24 12:00:00 PM,23.388,8266.7,,,,
2993,11/10/24 01:00:00 PM,22.717,8266.7,,,,
2994,11/10/24 02:00:00 PM,21.855,8266.7,,,,
2995,11/10/24 03:00:00 PM,20.901,8266.7,,,,
2996,11/10/24 04:00:00 PM,20.138,8611.2,,,,
2997,11/10/24 05:00:00 PM,19.377,10.8,,,,
2998,11/10/24 06:00:00 PM,18.711,10.8,,,,
2999,11/10/24 07:00:00 PM,18.140,0.0,,,,
3000,11/10/24 08:00:00 PM,16.999,0.0,,,,
3001,11/10/24 09:00:00 PM,15.855,0.0,,,,
3002,11/10/24 10:00:00 PM,14.421,0.0,,,,
3003,11/10/24 11:00:00 PM,12.690,0.0,,,,
3004,11/11/24 12:00:00 AM,12.207,0.0,,,,
3005,11/11/24 01:00:00 AM,12.594,0.0,,,,
3006,11/11/24 02:00:00 AM,12.980,0.0,,,,
3007,11/11/24 03:00:00 AM,13.461,516.7,,,,
3008,11/11/24 04:00:00 AM,14.230,0.0,,,,
3009,11/11/24 05:00:00 AM,15.473,0.0,,,,
3010,11/11/24 06:00:00 AM,16.903,0.0,,,,
3011,11/11/24 07:00:00 AM,18.331,8266.7,,,,
3012,11/11/24 08:00:00 AM,19.853,8266.7,,,,
3013,11/11/24 09:00:00 AM,21.378,0.0,,,,
3014,11/11/24 10:00:00 AM,22.717,0.0,,,,
3015,11/11/24 11:00:00 AM,23.869,7577.8,,,,
3016,11/11/24 12:00:00 PM,23.773,0.0,,,,
3017,11/11/24 01:00:00 PM,23.100,8266.7,,,,
3018,11/11/24 02:00:00 PM,22.238,0.0,,,,
3019,11/11/24 03:00:00 PM,21.187,8266.7,,,,
3020,11/11/24 04:00:00 PM,20.424,0.0,,,,
3021,11/11/24 05:00:00 PM,19.662,8266.7,,,,
3022,11/11/24 06:00:00 PM,18.901,0.0,,,,
3023,11/11/24 07:00:00 PM,18.426,0.0,,,,
3024,11/11/24 08:00:00 PM,17.284,10.8,,,,
3025,11/11/24 09:00:00 PM,15.951,0.0,,,,
3026,11/11/24 10:00:00 PM,14.517,0.0,,,,
3027,11/11/24 11:00:00 PM,12.690,0.0,,,,
3028,11/12/24 12:00:00 AM,12.207,0.0,,,,
3029,11/12/24 01:00:00 AM,12.594,0.0,,,,
3030,11/12/24 02:00:00 AM,12.980,0.0,,,,
3031,11/12/24 03:00:00 AM,13.558,0.0,,,,
3032,11/12/24 04:00:00 AM,14.325,0.0,,,,
3033,11/12/24 05:00:00 AM,15.569,0.0,,,,
3034,11/12/24 06:00:00 AM,16.999,0.0,,,,
3035,11/12/24 07:00:00 AM,18.521,8266.7,,,,
3036,11/12/24 08:00:00 AM,20.138,8266.7,,,,
3037,11/12/24 09:00:00 AM,21.473,0.0,,,,
3038,11/12/24 10:00:00 AM,22.621,8266.7,,,,
3039,11/12/24 11:00:00 AM,23.773,8266.7,,,,
3040,11/12/24 12:00:00 PM,23.581,8266.7,,,,
3041,11/12/24 01:00:00 PM,22.812,0.0,,,,
3042,11/12/24 02:00:00 PM,22.046,0.0,,,,
3043,11/12/24 03:00:00 PM,21.187,0.0,,,,
3044,11/12/24 04:00:00 PM,20.329,0.0,,,,
3045,11/12/24 05:00:00 PM,19.472,0.0,,,,
3046,11/12/24 06:00:00 PM,18.806,0.0,,,,
3047,11/12/24 07:00:00 PM,18.331,0.0,,,,
3048,11/12/24 08:00:00 PM,17.094,96.9,,,,
3049,11/12/24 09:00:00 PM,15.855,0.0,,,,
3050,11/12/24 10:00:00 PM,14.421,0.0,,,,
3051,11/12/24 11:00:00 PM,12.690,0.0,,,,
3052,11/13/24 12:00:00 AM,12.207,0.0,,,,
3053,11/13/24 01:00:00 AM,12.594,32.3,,,,
3054,11/13/24 02:00:00 AM,12.980,0.0,,,,
3055,11/13/24 03:00:00 AM,13.558,0.0,,,,
3056,11/13/24 04:00:00 AM,14.230,0.0,,,,
3057,11/13/24 05:00:00 AM,15.569,8611.2,,,,
3058,11/13/24 06:00:00 AM,16.903,8266.7,,,,
3059,11/13/24 07:00:00 AM,18.426,0.0,,,,
3060,11/13/24 08:00:00 AM,20.043,0.0,,,,
3061,11/13/24 09:00:00 AM,20.043,64.6,,,,
3062,11/13/24 10:00:00 AM,20.710,9644.5,,,,
3063,11/13/24 11:00:00 AM,22.621,9644.5,,,,
3064,11/13/24 12:00:00 PM,23.388,10333.4,,,,
3065,11/13/24 01:00:00 PM,23.484,10333.4,,,,
3066,11/13/24 02:00:00 PM,23.196,0.0,,,,
3067,11/13/24 03:00:00 PM,22.812,10333.4,,,,
3068,11/13/24 04:00:00 PM,22.333,10333.4,,,,
3069,11/13/24 05:00:00 PM,21.760,0.0,,,,
3070,11/13/24 06:00:00 PM,21.187,0.0,,,,
3071,11/13/24 07:00:00 PM,20.710,0.0,,,,
3072,11/13/24 08:00:00 PM,20.043,0.0,,,,
3073,11/13/24 09:00:00 PM,19.092,0.0,,,,
3074,11/13/24 10:00:00 PM,17.760,0.0,,,,
3075,11/13/24 11:00:00 PM,16.237,0.0,,,,
3076,11/14/24 12:00:00 AM,15.473,0.0,,,,
3077,11/14/24 01:00:00 AM,15.378,0.0,,,,
3078,11/14/24 02:00:00 AM,15.378,0.0,,,,
3079,11/14/24 03:00:00 AM,15.664,0.0,,,,
3080,11/14/24 04:00:00 AM,16.332,0.0,,,,
3081,11/14/24 05:00:00 AM,17.379,0.0,,,,
3082,11/14/24 06:00:00 AM,18.806,10677.8,,,,
3083,11/14/24 07:00:00 AM,20.424,10333.4,,,,
3084,11/14/24 08:00:00 AM,21.760,0.0,,,,
3085,11/14/24 09:00:00 AM,22.908,10333.4,,,,
3086,11/14/24 10:00:00 AM,24.062,10333.4,,,,
3087,11/14/24 11:00:00 AM,25.125,9644.5,,,,
3088,11/14/24 12:00:00 PM,25.416,9644.5,,,,
3089,11/14/24 01:00:00 PM,25.222,10333.4,,,,
3090,11/14/24 02:00:00 PM,24.835,0.0,,,,
3091,11/14/24 03:00:00 PM,24.351,0.0,,,,
3092,11/14/24 04:00:00 PM,23.966,0.0,,,,
3093,11/14/24 05:00:00 PM,23.484,10677.8,,,,
3094,11/14/24 06:00:00 PM,23.004,0.0,,,,
3095,11/14/24 07:00:00 PM,22.621,0.0,,,,
3096,11/14/24 08:00:00 PM,21.760,0.0,,,,
3097,11/14/24 09:00:00 PM,20.710,0.0,,,,
3098,11/14/24 10:00:00 PM,19.472,0.0,,,,
3099,11/14/24 11:00:00 PM,17.950,0.0,,,,
3100,11/15/24 12:00:00 AM,17.475,0.0,,,,
3101,11/15/24 01:00:00 AM,17.570,0.0,,,,
3102,11/15/24 02:00:00 AM,17.855,0.0,,,,
3103,11/15/24 03:00:00 AM,18.140,0.0,,,,
3104,11/15/24 04:00:00 AM,18.616,0.0,,,,
3105,11/15/24 05:00:00 AM,19.472,10333.4,,,,
3106,11/15/24 06:00:00 AM,20.519,10333.4,,,,
3107,11/15/24 07:00:00 AM,21.569,0.0,,,,
3108,11/15/24 08:00:00 AM,22.621,0.0,,,,
3109,11/15/24 09:00:00 AM,23.677,10333.4,,,,
3110,11/15/24 10:00:00 AM,24.641,10333.4,,,,
3111,11/15/24 11:00:00 AM,25.610,9644.5,,,,
3112,11/15/24 12:00:00 PM,25.708,10.8,,,,
3113,11/15/24 01:00:00 PM,25.222,0.0,,,,
3114,11/15/24 02:00:00 PM,24.738,0.0,,,,
3115,11/15/24 03:00:00 PM,24.351,0.0,,,,
3116,11/15/24 04:00:00 PM,23.966,0.0,,,,
3117,11/15/24 05:00:00 PM,23.484,0.0,,,,
3118,11/15/24 06:00:00 PM,23.004,0.0,,,,
3119,11/15/24 07:00:00 PM,22.621,21.5,,,,
3120,11/15/24 08:00:00 PM,21.760,0.0,,,,
3121,11/15/24 09:00:00 PM,20.710,0.0,,,,
3122,11/15/24 10:00:00 PM,19.377,0.0,,,,
3123,11/15/24 11:00:00 PM,17.760,0.0,,,,
3124,11/16/24 12:00:00 AM,17.284,0.0,,,,
3125,11/16/24 01:00:00 AM,17.475,0.0,,,,
3126,11/16/24 02:00:00 AM,17.665,0.0,,,,
3127,11/16/24 03:00:00 AM,17.855,0.0,,,,
3128,11/16/24 04:00:00 AM,18.331,958.0,,,,
3129,11/16/24 05:00:00 AM,19.282,0.0,,,,
3130,11/16/24 06:00:00 AM,20.329,10333.4,,,,
3131,11/16/24 07:00:00 AM,21.378,0.0,,,,
3132,11/16/24 08:00:00 AM,22.525,9644.5,,,,
3133,11/16/24 09:00:00 AM,23.581,10333.4,,,,
3134,11/16/24 10:00:00 AM,24.545,0.0,,,,
3135,11/16/24 11:00:00 AM,25.513,516.7,,,,
3136,11/16/24 12:00:00 PM,25.416,0.0,,,,
3137,11/16/24 01:00:00 PM,24.931,0.0,,,,
3138,11/16/24 02:00:00 PM,24.448,10677.8,,,,
3139,11/16/24 03:00:00 PM,23.966,0.0,,,,
3140,11/16/24 04:00:00 PM,23.581,0.0,,,,
3141,11/16/24 05:00:00 PM,23.100,0.0,,,,
3142,11/16/24 06:00:00 PM,22.717,0.0,,,,
3143,11/16/24 07:00:00 PM,22.333,0.0,,,,
3144,11/16/24 08:00:00 PM,21.473,0.0,,,,
3145,11/16/24 09:00:00 PM,20.424,0.0,,,,
3146,11/16/24 10:00:00 PM,19.187,0.0,,,,
3147,11/16/24 11:00:00 PM,17.475,0.0,,,,
3148,11/17/24 12:00:00 AM,16.999,0.0,,,,
3149,11/17/24 01:00:00 AM,17.284,0.0,,,,
3150,11/17/24 02:00:00 AM,17.379,0.0,,,,
3151,11/17/24 03:00:00 AM,17.665,0.0,,,,
3152,11/17/24 04:00:00 AM,18.140,0.0,,,,
3153,11/17/24 05:00:00 AM,19.092,32.3,,,,
3154,11/17/24 06:00:00 AM,20.138,0.0,,,,
3155,11/17/24 07:00:00 AM,21.282,0.0,,,,
3156,11/17/24 08:00:00 AM,22.333,0.0,,,,
3157,11/17/24 09:00:00 AM,23.388,21.5,,,,
3158,11/17/24 10:00:00 AM,24.448,10333.4,,,,
3159,11/17/24 11:00:00 AM,25.416,9644.5,,,,
3160,11/17/24 12:00:00 PM,25.416,9644.5,,,,
3161,11/17/24 01:00:00 PM,24.931,9644.5,,,,
3162,11/17/24 02:00:00 PM,24.545,10333.4,,,,
3163,11/17/24 03:00:00 PM,23.966,10333.4,,,,
3164,11/17/24 04:00:00 PM,23.484,0.0,,,,
3165,11/17/24 05:00:00 PM,23.004,0.0,,,,
3166,11/17/24 06:00:00 PM,22.525,0.0,,,,
3167,11/17/24 07:00:00 PM,22.238,0.0,,,,
3168,11/17/24 08:00:00 PM,21.282,0.0,,,,
3169,11/17/24 09:00:00 PM,20.329,10.8,,,,
3170,11/17/24 10:00:00 PM,18.996,0.0,,,,
3171,11/17/24 11:00:00 PM,17.379,0.0,,,,
3172,11/18/24 12:00:00 AM,16.903,0.0,,,,
3173,11/18/24 01:00:00 AM,17.094,0.0,,,,
3174,11/18/24 02:00:00 AM,17.284,0.0,,,,
3175,11/18/24 03:00:00 AM,17.570,0.0,,,,
3176,11/18/24 04:00:00 AM,18.045,0.0,,,,
3177,11/18/24 05:00:00 AM,18.996,0.0,,,,
3178,11/18/24 06:00:00 AM,20.043,0.0,,,,
3179,11/18/24 07:00:00 AM,21.091,0.0,,,,
3180,11/18/24 08:00:00 AM,22.238,10333.4,,,,
3181,11/18/24 09:00:00 AM,23.292,9644.5,,,,
3182,11/18/24 10:00:00 AM,24.255,9644.5,,,,
3183,11/18/24 11:00:00 AM,25.222,10333.4,,,,
3184,11/18/24 12:00:00 PM,25.319,0.0,,,,
3185,11/18/24 01:00:00 PM,24.835,10333.4,,,,
3186,11/18/24 02:00:00 PM,24.255,0.0,,,,
3187,11/18/24 03:00:00 PM,23.773,0.0,,,,
3188,11/18/24 04:00:00 PM,23.388,0.0,,,,
3189,11/18/24 05:00:00 PM,22.908,10333.4,,,,
3190,11/18/24 06:00:00 PM,22.429,0.0,,,,
3191,11/18/24 07:00:00 PM,22.142,0.0,,,,
3192,11/18/24 08:00:00 PM,21.282,0.0,,,,
3193,11/18/24 09:00:00 PM,20.234,0.0,,,,
3194,11/18/24 10:00:00 PM,18.996,0.0,,,,
3195,11/18/24 11:00:00 PM,17.284,0.0,,,,
3196,11/19/24 12:00:00 AM,16.808,0.0,,,,
3197,11/19/24 01:00:00 AM,16.999,0.0,,,,
3198,11/19/24 02:00:00 AM,17.189,0.0,,,,
3199,11/19/24 03:00:00 AM,17.475,0.0,,,,
3200,11/19/24 04:00:00 AM,17.950,0.0,,,,
3201,11/19/24 05:00:00 AM,18.901,10333.4,,,,
3202,11/19/24 06:00:00 AM,19.948,0.0,,,,
3203,11/19/24 07:00:00 AM,21.091,0.0,,,,
3204,11/19/24 08:00:00 AM,22.142,0.0,,,,
3205,11/19/24 09:00:00 AM,23.292,9644.5,,,,
3206,11/19/24 10:00:00 AM,24.255,9644.5,,,,
3207,11/19/24 11:00:00 AM,25.319,9300.1,,,,
3208,11/19/24 12:00:00 PM,25.416,0.0,,,,
3209,11/19/24 01:00:00 PM,24.738,0.0,,,,
3210,11/19/24 02:00:00 PM,24.351,9644.5,,,,
3211,11/19/24 03:00:00 PM,23.869,0.0,,,,
3212,11/19/24 04:00:00 PM,23.292,10333.4,,,,
3213,11/19/24 05:00:00 PM,22.908,0.0,,,,
3214,11/19/24 06:00:00 PM,22.429,0.0,,,,
3215,11/19/24 07:00:00 PM,22.046,0.0,,,,
3216,11/19/24 08:00:00 PM,21.187,10.8,,,,
3217,11/19/24 09:00:00 PM,20.138,0.0,,,,
3218,11/19/24 10:00:00 PM,18.806,0.0,,,,
3219,11/19/24 11:00:00 PM,17.284,0.0,,,,
3220,11/20/24 12:00:00 AM,16.808,0.0,,,,
3221,11/20/24 01:00:00 AM,16.903,0.0,,,,
3222,11/20/24 02:00:00 AM,17.094,0.0,,,,
3223,11/20/24 03:00:00 AM,17.379,0.0,,,,
3224,11/20/24 04:00:00 AM,17.855,0.0,,,,
3225,11/20/24 05:00:00 AM,18.806,0.0,,,,
3226,11/20/24 06:00:00 AM,19.948,0.0,,,,
3227,11/20/24 07:00:00 AM,21.091,10333.4,,,,
3228,11/20/24 08:00:00 AM,22.238,0.0,,,,
3229,11/20/24 09:00:00 AM,23.196,10333.4,,,,
3230,11/20/24 10:00:00 AM,24.158,9644.5,,,,
3231,11/20/24 11:00:00 AM,25.222,9644.5,,,,
3232,11/20/24 12:00:00 PM,25.222,10333.4,,,,
3233,11/20/24 01:00:00 PM,24.738,53.8,,,,
3234,11/20/24 02:00:00 PM,24.158,9644.5,,,,
3235,11/20/24 03:00:00 PM,23.773,0.0,,,,
3236,11/20/24 04:00:00 PM,23.292,0.0,,,,
3237,11/20/24 05:00:00 PM,22.812,0.0,,,,
3238,11/20/24 06:00:00 PM,22.333,0.0,,,,
3239,11/20/24 07:00:00 PM,22.046,0.0,,,,
3240,11/20/24 08:00:00 PM,21.091,0.0,,,,
3241,11/20/24 09:00:00 PM,20.043,21.5,,,,
3242,11/20/24 10:00:00 PM,18.806,0.0,,,,
3243,11/20/24 11:00:00 PM,17.189,0.0,,,,
3244,11/21/24 12:00:00 AM,16.808,0.0,,,,
3245,11/21/24 01:00:00 AM,16.903,0.0,,,,
3246,11/21/24 02:00:00 AM,17.189,0.0,,,,
3247,11/21/24 03:00:00 AM,17.475,0.0,,,,
3248,11/21/24 04:00:00 AM,17.950,0.0,,,,
3249,11/21/24 05:00:00 AM,18.901,10333.4,,,,
3250,11/21/24 06:00:00 AM,20.043,0.0,,,,
3251,11/21/24 07:00:00 AM,21.091,10333.4,,,,
3252,11/21/24 08:00:00 AM,22.238,0.0,,,,
3253,11/21/24 09:00:00 AM,23.292,9644.5,,,,
3254,11/21/24 10:00:00 AM,24.351,0.0,,,,
